Order Date,Month,Product Category,Subcategory,Region,Province,Customer Segment,Units,Sales,Profit,Discount
2012-12-05,2012-12-01,Furniture,Office Furnishings,West,British Columbia,Corporate,12,715.8,-279.12,0.06
2012-12-05,2012-12-01,Furniture,Tables,West,British Columbia,Corporate,47,10941.23,1687.07,0.0
2012-08-18,2012-08-01,Office Supplies,Storage & Organization,West,British Columbia,Consumer,42,3749.0,-1032.13,0.08
2012-01-24,2012-01-01,Office Supplies,Paper,West,British Columbia,Corporate,48,878.75,70.46,0.07
2011-06-27,2011-06-01,Technology,Computer Peripherals,West,British Columbia,Corporate,17,877.81,-44.4,0.02
2009-11-05,2009-11-01,Technology,Telephones and Communication,West,British Columbia,Corporate,5,90.9415,-109.42,0.05
2009-11-07,2009-11-01,Technology,Computer Peripherals,West,British Columbia,Home Office,6,453.87,-217.69,0.02
2009-07-05,2009-07-01,Office Supplies,Storage & Organization,West,British Columbia,Home Office,28,2232.15,-746.44,0.05
2009-07-05,2009-07-01,Office Supplies,Storage & Organization,West,British Columbia,Home Office,26,7007.19,-274.95,0.05
2011-09-03,2011-09-01,Technology,Telephones and Communication,West,British Columbia,Consumer,8,460.5895,-171.2,0.02
2010-10-07,2010-10-01,Technology,Computer Peripherals,West,British Columbia,Home Office,31,813.41,284.65,0.09
2011-02-05,2011-02-01,Office Supplies,Appliances,West,British Columbia,Home Office,48,4153.06,1499.41,0.06
2009-09-24,2009-09-01,Technology,Computer Peripherals,West,British Columbia,Consumer,9,157.63,-78.13,0.06
2011-07-01,2011-07-01,Office Supplies,Paper,West,British Columbia,Small Business,34,225.45,-193.39,0.02
2009-05-14,2009-05-01,Technology,Telephones and Communication,West,British Columbia,Corporate,35,2827.1425,713.88,0.01
2010-08-21,2010-08-01,Furniture,Office Furnishings,West,British Columbia,Small Business,14,215.52,75.83,0.02
2010-08-21,2010-08-01,Office Supplies,Rubber Bands,West,British Columbia,Small Business,8,10.46,-0.89,0.0
2012-02-02,2012-02-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,23,3982.21,1413.94,0.03
2012-02-02,2012-02-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Corporate,40,66.55,-15.13,0.01
2010-03-21,2010-03-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Home Office,18,167.53,-9.57,0.05
2012-09-19,2012-09-01,Office Supplies,Storage & Organization,West,British Columbia,Small Business,26,6995.56,-286.58,0.07
2012-02-05,2012-02-01,Technology,Telephones and Communication,West,British Columbia,Small Business,29,1415.148,-64.94,0.02
2009-07-01,2009-07-01,Technology,Office Machines,West,British Columbia,Small Business,3,6041.01,-4793.0,0.04
2012-12-11,2012-12-01,Office Supplies,Envelopes,West,British Columbia,Small Business,41,1234.36,-84.77,0.04
2010-01-18,2010-01-01,Technology,Office Machines,West,British Columbia,Home Office,3,10380.34,-8389.47,0.05
2010-01-18,2010-01-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Home Office,25,854.9,76.87,0.05
2010-01-18,2010-01-01,Office Supplies,Storage & Organization,West,British Columbia,Home Office,32,389.98,-14.98,0.07
2011-11-12,2011-11-01,Office Supplies,Paper,West,British Columbia,Small Business,21,109.29,-77.08,0.08
2011-11-12,2011-11-01,Office Supplies,Storage & Organization,West,British Columbia,Small Business,38,2257.88,474.98,0.01
2011-06-14,2011-06-01,Office Supplies,"Scissors, Rulers and Trimmers",West,British Columbia,Corporate,31,348.92,28.47,0.06
2010-01-14,2010-01-01,Office Supplies,Rubber Bands,West,British Columbia,Consumer,46,72.18,11.83,0.0
2012-09-22,2012-09-01,Office Supplies,Paper,West,British Columbia,Consumer,25,172.04,-85.11,0.05
2011-04-01,2011-04-01,Furniture,Chairs & Chairmats,West,British Columbia,Home Office,29,737.38,90.04,0.08
2011-04-01,2011-04-01,Office Supplies,Paper,West,British Columbia,Home Office,47,507.18,74.73,0.0
2011-04-01,2011-04-01,Office Supplies,Rubber Bands,West,British Columbia,Home Office,42,151.19,27.37,0.07
2012-02-18,2012-02-01,Office Supplies,Appliances,West,British Columbia,Corporate,37,2180.23,660.25,0.05
2011-04-04,2011-04-01,Office Supplies,Labels,West,British Columbia,Home Office,24,123.75,55.42,0.09
2011-04-04,2011-04-01,Office Supplies,Storage & Organization,West,British Columbia,Home Office,46,3533.97,-1329.81,0.07
2011-04-04,2011-04-01,Technology,Telephones and Communication,West,British Columbia,Home Office,38,3821.4045,1256.97,0.0
2009-12-19,2009-12-01,Technology,Computer Peripherals,West,British Columbia,Consumer,42,1651.07,-100.49,0.09
2012-02-12,2012-02-01,Office Supplies,Paper,West,British Columbia,Corporate,48,326.1,-118.74,0.04
2012-02-12,2012-02-01,Technology,Telephones and Communication,West,British Columbia,Corporate,6,170.374,-67.13,0.09
2010-02-05,2010-02-01,Furniture,Office Furnishings,West,British Columbia,Home Office,14,2595.07,1217.19,0.1
2010-07-14,2010-07-01,Office Supplies,Appliances,West,British Columbia,Corporate,34,801.98,-99.95,0.0
2011-02-06,2011-02-01,Office Supplies,Rubber Bands,West,British Columbia,Home Office,11,65.78,-17.42,0.07
2011-05-19,2011-05-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,1,10.48,-5.44,0.04
2009-06-20,2009-06-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Home Office,40,323.63,-205.49,0.05
2012-02-17,2012-02-01,Office Supplies,Envelopes,West,British Columbia,Home Office,14,157.49,62.54,0.02
2011-11-16,2011-11-01,Technology,Copiers and Fax,West,British Columbia,Corporate,17,10134.55,-597.21,0.08
2011-11-16,2011-11-01,Furniture,Office Furnishings,West,British Columbia,Corporate,46,1765.64,108.65,0.08
2011-11-16,2011-11-01,Office Supplies,Paper,West,British Columbia,Corporate,23,156.5,-49.6,0.01
2010-07-04,2010-07-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,8,157.51,46.48,0.01
2010-07-04,2010-07-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Corporate,33,97.78,-31.22,0.09
2011-05-05,2011-05-01,Furniture,Tables,West,British Columbia,Consumer,4,1199.336,224.8,0.01
2012-10-07,2012-10-01,Office Supplies,Appliances,West,British Columbia,Home Office,23,1152.16,286.98,0.0
2012-10-07,2012-10-01,Furniture,Office Furnishings,West,British Columbia,Home Office,2,19.9,15.97,0.07
2012-01-18,2012-01-01,Technology,Telephones and Communication,West,British Columbia,Small Business,45,4072.8175,897.36,0.1
2011-04-22,2011-04-01,Office Supplies,Storage & Organization,West,British Columbia,Home Office,43,1438.33,163.38,0.08
2011-01-04,2011-01-01,Technology,Telephones and Communication,West,British Columbia,Home Office,35,625.9485,-87.02,0.04
2011-09-11,2011-09-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Home Office,4,12.49,-13.5,0.08
2009-12-25,2009-12-01,Technology,Telephones and Communication,West,British Columbia,Small Business,30,1653.607,294.97,0.02
2009-04-20,2009-04-01,Office Supplies,Paper,West,British Columbia,Small Business,13,248.76,35.09,0.1
2009-04-20,2009-04-01,Furniture,Tables,West,British Columbia,Small Business,43,10984.05,785.63,0.06
2012-09-13,2012-09-01,Technology,Telephones and Communication,West,British Columbia,Consumer,31,2447.1075,856.96,0.0
2010-02-10,2010-02-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Home Office,2,26.64,-13.88,0.09
2010-02-10,2010-02-01,Office Supplies,Paper,West,British Columbia,Home Office,16,88.19,-25.97,0.03
2010-04-25,2010-04-01,Office Supplies,Paper,West,British Columbia,Small Business,39,318.28,114.95,0.08
2010-04-25,2010-04-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,34,289.53,46.97,0.08
2010-04-25,2010-04-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Small Business,45,322.8,53.15,0.06
2011-03-03,2011-03-01,Technology,Computer Peripherals,West,British Columbia,Small Business,40,649.46,189.04,0.01
2012-11-09,2012-11-01,Office Supplies,"Scissors, Rulers and Trimmers",West,British Columbia,Home Office,19,200.41,-23.65,0.05
2011-04-11,2011-04-01,Furniture,Office Furnishings,West,British Columbia,Home Office,41,708.83,35.08,0.08
2012-02-07,2012-02-01,Furniture,Chairs & Chairmats,West,British Columbia,Small Business,6,1635.29,7.92,0.1
2012-02-07,2012-02-01,Technology,Computer Peripherals,West,British Columbia,Small Business,37,316.35,-52.18,0.01
2009-09-05,2009-09-01,Office Supplies,Paper,West,British Columbia,Home Office,33,194.09,-63.35,0.03
2009-05-26,2009-05-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,37,227.5,-256.52,0.01
2009-05-26,2009-05-01,Technology,Telephones and Communication,West,British Columbia,Small Business,21,2292.1015,398.36,0.02
2011-09-01,2011-09-01,Technology,Computer Peripherals,West,British Columbia,Home Office,24,206.34,-38.23,0.04
2010-11-22,2010-11-01,Technology,Computer Peripherals,West,British Columbia,Consumer,11,13.52,-27.66,0.03
2011-10-10,2011-10-01,Technology,Computer Peripherals,West,British Columbia,Small Business,4,20.25,-22.13,0.1
2011-10-10,2011-10-01,Office Supplies,Pens & Art Supplies,West,British Columbia,Small Business,22,52.62,-4.64,0.01
2011-08-23,2011-08-01,Office Supplies,Paper,West,British Columbia,Corporate,29,214.19,-40.56,0.0
2012-01-08,2012-01-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Corporate,41,198.29,-134.41,0.08
2010-04-09,2010-04-01,Technology,Copiers and Fax,West,British Columbia,Small Business,12,6034.68,-517.08,0.06
2012-08-17,2012-08-01,Office Supplies,Rubber Bands,West,British Columbia,Home Office,47,228.31,8.89,0.03
2009-10-06,2009-10-01,Office Supplies,Labels,West,British Columbia,Corporate,32,98.46,41.54,0.01
2009-10-06,2009-10-01,Technology,Telephones and Communication,West,British Columbia,Corporate,11,569.636,-173.25,0.0
2010-05-01,2010-05-01,Furniture,Office Furnishings,West,British Columbia,Small Business,18,314.96,153.48,0.1
2012-10-25,2012-10-01,Office Supplies,Binders and Binder Accessories,West,British Columbia,Small Business,40,120.15,11.32,0.0
2011-09-23,2011-09-01,Office Supplies,Appliances,West,British Columbia,Home Office,8,1058.82,211.73,0.02
2011-09-23,2011-09-01,Office Supplies,Paper,West,British Columbia,Home Office,14,92.07,-64.5,0.09
2011-06-08,2011-06-01,Office Supplies,Appliances,West,British Columbia,Small Business,24,1811.55,512.69,0.09
2011-06-08,2011-06-01,Office Supplies,Paper,West,British Columbia,Small Business,13,49.08,-0.31,0.06
2011-06-08,2011-06-01,Office Supplies,Paper,West,British Columbia,Small Business,36,236.19,-76.92,0.06
2011-06-08,2011-06-01,Office Supplies,Paper,West,British Columbia,Small Business,45,854.14,94.0,0.01
2011-06-08,2011-06-01,Office Supplies,Storage & Organization,West,British Columbia,Small Business,5,159.5,-57.98,0.09
2009-01-21,2009-01-01,Office Supplies,Paper,West,British Columbia,Corporate,4,33.44,-6.88,0.1
2010-02-20,2010-02-01,Technology,Office Machines,West,British Columbia,Home Office,21,6776.92,1395.02,0.0
2010-09-19,2010-09-01,Furniture,Bookcases,West,Alberta,Corporate,33,1640.9,-1348.06,0.02
2010-09-19,2010-09-01,Technology,Computer Peripherals,West,Alberta,Corporate,33,1235.87,269.27,0.07
2011-03-13,2011-03-01,Office Supplies,Rubber Bands,West,Alberta,Corporate,10,46.34,-7.76,0.05
2010-09-22,2010-09-01,Furniture,Chairs & Chairmats,West,Alberta,Small Business,26,2415.38,-1131.6,0.08
2009-03-30,2009-03-01,Office Supplies,Pens & Art Supplies,West,Alberta,Consumer,41,231.26,32.83,0.07
2009-03-30,2009-03-01,Technology,Computer Peripherals,West,Alberta,Consumer,23,987.17,51.59,0.01
2011-11-29,2011-11-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Small Business,24,10094.43,4451.01,0.03
2009-05-04,2009-05-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,35,179.45,-116.35,0.07
2009-05-04,2009-05-01,Furniture,Chairs & Chairmats,West,Alberta,Corporate,49,7987.43,1304.9,0.03
2009-05-04,2009-05-01,Technology,Telephones and Communication,West,Alberta,Corporate,42,2455.276,693.06,0.04
2011-04-11,2011-04-01,Technology,Telephones and Communication,West,Alberta,Home Office,44,2443.342,590.32,0.01
2010-04-11,2010-04-01,Office Supplies,Appliances,West,Alberta,Corporate,9,112.12,-8.45,0.01
2010-04-11,2010-04-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,11,49.58,-47.02,0.1
2010-04-11,2010-04-01,Furniture,Chairs & Chairmats,West,Alberta,Corporate,16,1939.65,-885.73,0.05
2010-04-11,2010-04-01,Furniture,Office Furnishings,West,Alberta,Corporate,29,465.52,65.35,0.02
2010-02-10,2010-02-01,Office Supplies,Labels,West,Alberta,Small Business,3,19.47,-14.29,0.06
2010-12-05,2010-12-01,Office Supplies,Paper,West,Alberta,Consumer,1,28.96,-27.07,0.06
2010-03-20,2010-03-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,35,1133.96,185.09,0.02
2011-08-18,2011-08-01,Technology,Telephones and Communication,West,Alberta,Small Business,44,2422.4405,568.18,0.03
2012-11-25,2012-11-01,Technology,Telephones and Communication,West,Alberta,Small Business,17,1954.796,98.35,0.05
2012-12-21,2012-12-01,Technology,Office Machines,West,Alberta,Small Business,17,2312.96,43.03,0.09
2012-12-10,2012-12-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,29,538.27,225.2,0.02
2012-12-10,2012-12-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,30,3665.41,1236.36,0.05
2012-12-10,2012-12-01,Office Supplies,Rubber Bands,West,Alberta,Home Office,14,20.95,2.81,0.0
2010-09-07,2010-09-01,Office Supplies,Envelopes,West,Alberta,Corporate,39,286.81,110.05,0.07
2009-03-12,2009-03-01,Technology,Telephones and Communication,West,Alberta,Small Business,39,1233.4775,453.8,0.01
2012-05-20,2012-05-01,Office Supplies,Paper,West,Alberta,Small Business,34,214.03,-138.92,0.02
2009-11-28,2009-11-01,Office Supplies,Paper,West,Alberta,Consumer,27,941.4,369.48,0.05
2012-03-29,2012-03-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Small Business,23,109.43,21.77,0.09
2010-10-23,2010-10-01,Office Supplies,Paper,West,Alberta,Consumer,23,158.78,33.26,0.07
2011-08-21,2011-08-01,Technology,Computer Peripherals,West,Alberta,Small Business,33,249.48,-73.83,0.1
2011-09-22,2011-09-01,Technology,Computer Peripherals,West,Alberta,Corporate,23,6572.04,1579.34,0.06
2011-09-22,2011-09-01,Furniture,Tables,West,Alberta,Corporate,19,1051.992,-1280.6,0.09
2012-06-02,2012-06-01,Furniture,Chairs & Chairmats,West,Alberta,Corporate,28,2711.14,-307.86,0.01
2012-06-02,2012-06-01,Technology,Telephones and Communication,West,Alberta,Corporate,34,1829.8715,367.46,0.05
2011-12-15,2011-12-01,Office Supplies,Paper,West,Alberta,Consumer,39,231.21,-179.96,0.0
2010-09-12,2010-09-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Consumer,1,28.75,-14.35,0.09
2010-09-12,2010-09-01,Technology,Office Machines,West,Alberta,Consumer,4,19014.24,-10263.66,0.06
2010-09-12,2010-09-01,Office Supplies,Pens & Art Supplies,West,Alberta,Consumer,46,385.05,56.75,0.0
2011-04-05,2011-04-01,Office Supplies,Rubber Bands,West,Alberta,Corporate,35,46.44,-16.3,0.06
2009-05-21,2009-05-01,Furniture,Chairs & Chairmats,West,Alberta,Consumer,20,4252.89,969.42,0.06
2010-09-15,2010-09-01,Technology,Office Machines,West,Alberta,Small Business,39,5740.32,1285.74,0.03
2010-10-03,2010-10-01,Office Supplies,Appliances,West,Alberta,Corporate,48,548.3,-47.92,0.09
2012-09-17,2012-09-01,Office Supplies,Storage & Organization,West,Alberta,Small Business,28,946.27,66.38,0.06
2010-02-12,2010-02-01,Furniture,Office Furnishings,West,Alberta,Small Business,47,396.78,-321.21,0.09
2012-10-19,2012-10-01,Furniture,Bookcases,West,Alberta,Small Business,12,769.17,-212.01,0.0
2012-10-19,2012-10-01,Technology,Copiers and Fax,West,Alberta,Small Business,18,7370.84,999.87,0.09
2011-10-13,2011-10-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,25,388.71,36.43,0.01
2011-10-28,2011-10-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Small Business,49,1515.0,219.04,0.08
2012-10-14,2012-10-01,Technology,Computer Peripherals,West,Alberta,Small Business,47,3413.69,175.24,0.06
2012-10-14,2012-10-01,Technology,Telephones and Communication,West,Alberta,Small Business,38,2939.6825,192.06,0.02
2012-11-01,2012-11-01,Furniture,Office Furnishings,West,Alberta,Corporate,45,1103.73,189.28,0.0
2010-02-15,2010-02-01,Office Supplies,Labels,West,Alberta,Corporate,31,86.1,32.7,0.06
2010-02-15,2010-02-01,Office Supplies,Storage & Organization,West,Alberta,Corporate,25,298.11,-60.79,0.08
2009-11-20,2009-11-01,Technology,Computer Peripherals,West,Alberta,Consumer,3,87.21,-96.54,0.02
2009-11-20,2009-11-01,Office Supplies,Paper,West,Alberta,Consumer,5,50.19,0.15,0.08
2012-09-18,2012-09-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,50,762.2,16.57,0.07
2012-09-18,2012-09-01,Office Supplies,Paper,West,Alberta,Home Office,27,235.45,-8.82,0.06
2009-09-05,2009-09-01,Office Supplies,Pens & Art Supplies,West,Alberta,Corporate,39,132.79,-100.24,0.05
2009-09-05,2009-09-01,Office Supplies,Storage & Organization,West,Alberta,Corporate,32,232.85,-262.62,0.03
2010-06-05,2010-06-01,Office Supplies,Envelopes,West,Alberta,Small Business,39,893.29,256.16,0.08
2012-03-13,2012-03-01,Furniture,Bookcases,West,Alberta,Corporate,29,6483.26,341.98,0.09
2012-03-13,2012-03-01,Technology,Telephones and Communication,West,Alberta,Corporate,13,1446.207,29.56,0.02
2010-09-23,2010-09-01,Office Supplies,Envelopes,West,Alberta,Small Business,24,2048.78,994.68,0.05
2010-12-05,2010-12-01,Office Supplies,Labels,West,Alberta,Consumer,39,104.33,39.91,0.0
2009-12-08,2009-12-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,27,3390.51,1169.71,0.05
2009-02-02,2009-02-01,Office Supplies,Rubber Bands,West,Alberta,Corporate,38,44.85,-0.49,0.02
2010-01-24,2010-01-01,Office Supplies,Paper,West,Alberta,Home Office,28,1581.23,760.79,0.03
2011-02-28,2011-02-01,Office Supplies,Pens & Art Supplies,West,Alberta,Corporate,9,19.2,-6.84,0.1
2011-10-21,2011-10-01,Furniture,Tables,West,Alberta,Corporate,25,6481.048,1760.11,0.05
2011-12-11,2011-12-01,Furniture,Chairs & Chairmats,West,Alberta,Consumer,38,5526.16,1263.98,0.03
2011-12-11,2011-12-01,Office Supplies,Paper,West,Alberta,Consumer,36,236.89,-86.3,0.04
2011-12-11,2011-12-01,Office Supplies,"Scissors, Rulers and Trimmers",West,Alberta,Consumer,33,68.42,-57.97,0.05
2010-12-15,2010-12-01,Technology,Telephones and Communication,West,Alberta,Consumer,35,4408.6695,1140.67,0.05
2010-06-15,2010-06-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,29,146.68,-8.33,0.08
2009-01-14,2009-01-01,Furniture,Office Furnishings,West,Alberta,Corporate,29,577.89,-53.89,0.06
2009-01-14,2009-01-01,Technology,Office Machines,West,Alberta,Corporate,36,9920.85,2685.19,0.0
2009-01-14,2009-01-01,Furniture,Chairs & Chairmats,West,Alberta,Corporate,23,7484.31,1278.45,0.06
2010-09-03,2010-09-01,Technology,Computer Peripherals,West,Alberta,Corporate,7,733.36,-270.48,0.02
2012-07-09,2012-07-01,Office Supplies,Paper,West,Alberta,Small Business,36,198.1,-66.93,0.09
2012-01-07,2012-01-01,Office Supplies,Pens & Art Supplies,West,Alberta,Consumer,7,91.43,-42.98,0.0
2010-12-12,2010-12-01,Furniture,Bookcases,West,Alberta,Corporate,8,704.77,-298.9,0.01
2012-03-24,2012-03-01,Office Supplies,Appliances,West,Alberta,Small Business,50,1101.76,-204.22,0.07
2009-10-07,2009-10-01,Furniture,Office Furnishings,West,Alberta,Small Business,3,215.24,49.76,0.04
2009-10-07,2009-10-01,Technology,Telephones and Communication,West,Alberta,Small Business,12,654.874,-82.06,0.1
2010-07-29,2010-07-01,Office Supplies,Storage & Organization,West,Alberta,Consumer,31,5875.66,1856.12,0.02
2012-04-26,2012-04-01,Office Supplies,Storage & Organization,West,Alberta,Home Office,36,570.14,-90.72,0.03
2012-04-17,2012-04-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Consumer,42,825.63,379.74,0.03
2009-02-16,2009-02-01,Office Supplies,Envelopes,West,Alberta,Home Office,15,180.39,-8.11,0.04
2010-08-18,2010-08-01,Office Supplies,Paper,West,Alberta,Corporate,14,102.04,-47.67,0.05
2011-11-18,2011-11-01,Technology,Computer Peripherals,West,Alberta,Small Business,29,1617.88,271.9,0.0
2010-10-25,2010-10-01,Furniture,Bookcases,West,Alberta,Consumer,31,3969.43,-796.51,0.1
2010-10-25,2010-10-01,Technology,Telephones and Communication,West,Alberta,Consumer,16,2882.707,303.23,0.02
2012-11-11,2012-11-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Small Business,41,356.28,65.76,0.07
2011-11-28,2011-11-01,Office Supplies,Paper,West,Alberta,Corporate,1,54.22,-19.09,0.02
2011-11-28,2011-11-01,Office Supplies,Storage & Organization,West,Alberta,Corporate,4,431.11,-244.33,0.07
2009-09-05,2009-09-01,Technology,Telephones and Communication,West,Alberta,Home Office,43,3231.564,1166.09,0.03
2011-03-07,2011-03-01,Furniture,Tables,West,Alberta,Consumer,38,6230.68,835.46,0.09
2011-03-07,2011-03-01,Furniture,Tables,West,Alberta,Consumer,8,1391.816,-344.82,0.05
2010-10-26,2010-10-01,Office Supplies,Envelopes,West,Alberta,Home Office,38,1323.31,146.64,0.05
2012-01-02,2012-01-01,Technology,Copiers and Fax,West,Alberta,Small Business,38,7325.63,1899.23,0.04
2009-06-08,2009-06-01,Technology,Computer Peripherals,West,Alberta,Consumer,35,3439.39,1057.62,0.05
2009-06-08,2009-06-01,Office Supplies,Pens & Art Supplies,West,Alberta,Consumer,2,10.48,-5.65,0.02
2012-11-19,2012-11-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,22,109.52,-73.35,0.09
2009-08-10,2009-08-01,Office Supplies,Paper,West,Alberta,Corporate,32,210.94,-94.59,0.08
2009-08-10,2009-08-01,Office Supplies,Storage & Organization,West,Alberta,Corporate,7,192.02,-293.74,0.09
2012-07-28,2012-07-01,Furniture,Office Furnishings,West,Alberta,Corporate,39,2650.77,-824.43,0.08
2011-11-02,2011-11-01,Furniture,Bookcases,West,Alberta,Small Business,19,1134.2,-351.51,0.08
2011-05-01,2011-05-01,Technology,Office Machines,West,Alberta,Corporate,22,1900.47,202.73,0.0
2011-05-01,2011-05-01,Office Supplies,Paper,West,Alberta,Corporate,33,205.52,-118.55,0.09
2011-10-20,2011-10-01,Furniture,Tables,West,Alberta,Consumer,3,545.88,-95.04,0.05
2012-10-11,2012-10-01,Furniture,Chairs & Chairmats,West,Alberta,Small Business,45,4042.96,-699.72,0.05
2011-01-31,2011-01-01,Office Supplies,Appliances,West,Alberta,Corporate,28,1262.75,422.23,0.07
2011-03-08,2011-03-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Corporate,41,243.37,-106.42,0.01
2011-02-01,2011-02-01,Technology,Office Machines,West,Alberta,Small Business,14,730.33,110.77,0.1
2010-04-20,2010-04-01,Office Supplies,Pens & Art Supplies,West,Alberta,Small Business,9,54.79,-6.82,0.05
2010-04-20,2010-04-01,Technology,Computer Peripherals,West,Alberta,Corporate,49,7319.85,611.43,0.03
2010-04-20,2010-04-01,Office Supplies,Storage & Organization,West,Alberta,Corporate,28,707.44,-50.27,0.01
2009-03-12,2009-03-01,Technology,Computer Peripherals,West,Alberta,Small Business,15,1146.41,-88.61,0.0
2012-09-29,2012-09-01,Office Supplies,Paper,West,Alberta,Corporate,4,80.29,-6.57,0.03
2012-09-29,2012-09-01,Technology,Telephones and Communication,West,Alberta,Corporate,36,2628.9225,832.19,0.03
2011-04-06,2011-04-01,Office Supplies,Appliances,West,Alberta,Small Business,16,139.0,-96.33,0.05
2010-10-11,2010-10-01,Office Supplies,Appliances,West,Alberta,Small Business,28,430.13,2.33,0.02
2012-10-02,2012-10-01,Furniture,Chairs & Chairmats,West,Alberta,Small Business,42,4917.69,126.31,0.02
2012-10-02,2012-10-01,Office Supplies,Labels,West,Alberta,Small Business,32,416.8,223.38,0.01
2012-05-01,2012-05-01,Office Supplies,Appliances,West,Alberta,Corporate,16,2101.59,554.91,0.01
2012-05-20,2012-05-01,Furniture,Office Furnishings,West,Alberta,Home Office,32,251.51,-9.78,0.06
2011-11-19,2011-11-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Small Business,1,3.2,-3.16,0.09
2010-08-18,2010-08-01,Office Supplies,Appliances,West,Alberta,Home Office,21,424.13,57.17,0.06
2010-08-18,2010-08-01,Office Supplies,Pens & Art Supplies,West,Alberta,Home Office,7,69.4,12.02,0.09
2009-08-01,2009-08-01,Furniture,Tables,West,Alberta,Small Business,26,10692.97,-410.39,0.05
2011-05-15,2011-05-01,Office Supplies,Appliances,West,Alberta,Small Business,38,1637.78,461.65,0.08
2011-05-15,2011-05-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Small Business,23,193.84,-117.1,0.07
2012-07-03,2012-07-01,Technology,Telephones and Communication,West,Alberta,Corporate,48,1463.105,446.99,0.06
2012-07-03,2012-07-01,Office Supplies,Appliances,West,Alberta,Corporate,42,1085.4,262.32,0.02
2012-07-03,2012-07-01,Furniture,Office Furnishings,West,Alberta,Corporate,19,123.67,-34.17,0.03
2009-05-21,2009-05-01,Furniture,Office Furnishings,West,Alberta,Home Office,46,355.55,-166.74,0.03
2010-10-30,2010-10-01,Office Supplies,Paper,West,Alberta,Corporate,8,44.99,-40.43,0.06
2011-12-29,2011-12-01,Furniture,Office Furnishings,West,Alberta,Corporate,32,166.17,-22.74,0.01
2009-05-15,2009-05-01,Furniture,Office Furnishings,West,Alberta,Small Business,48,1286.87,384.38,0.05
2009-05-21,2009-05-01,Office Supplies,Rubber Bands,West,Alberta,Small Business,40,202.11,-17.49,0.08
2009-05-21,2009-05-01,Technology,Office Machines,West,Alberta,Small Business,49,630.99,-114.64,0.07
2009-10-17,2009-10-01,Office Supplies,Binders and Binder Accessories,West,Alberta,Home Office,23,103.5,-73.07,0.06
2009-10-17,2009-10-01,Technology,Office Machines,West,Alberta,Home Office,3,19707.2,-12558.0,0.04
2012-12-11,2012-12-01,Office Supplies,"Scissors, Rulers and Trimmers",West,Alberta,Home Office,10,135.77,0.53,0.05
2012-12-11,2012-12-01,Office Supplies,Storage & Organization,West,Alberta,Home Office,35,447.25,-15.92,0.08
2011-04-20,2011-04-01,Office Supplies,Paper,West,Alberta,Home Office,25,1387.29,405.64,0.03
2009-07-06,2009-07-01,Office Supplies,Paper,West,Alberta,Small Business,23,167.66,-15.48,0.01
2012-12-08,2012-12-01,Furniture,Chairs & Chairmats,West,Alberta,Home Office,5,1424.95,-517.83,0.09
2012-12-08,2012-12-01,Office Supplies,"Scissors, Rulers and Trimmers",West,Alberta,Home Office,29,321.5,20.31,0.03
2010-08-23,2010-08-01,Office Supplies,Pens & Art Supplies,West,Alberta,Small Business,38,827.83,-57.73,0.09
2011-05-20,2011-05-01,Office Supplies,Paper,West,Alberta,Home Office,16,101.14,-32.62,0.0
2011-07-12,2011-07-01,Technology,Computer Peripherals,West,Alberta,Home Office,30,139.08,-120.04,0.1
2011-07-12,2011-07-01,Office Supplies,Paper,West,Alberta,Home Office,9,75.28,-17.22,0.0
